date,product_code,customer_code,sold_quantity
2025-12-01,SWIME2E04A,90002002,77
2025-12-01,SWIMBAC8EE,90002002,131
2025-12-01,SWIM2785E8,90002002,136
2025-12-01,SWIM8D675F,90002002,249
2025-12-01,SWIM98EEF3,90002002,244
2025-12-01,SWIM9CB0C3,90002002,122
2025-12-01,SWIM3BD53D,90002002,158
2025-12-01,SWIM684A76,90002002,176
2025-12-01,SWIM1E7A6B,90002002,81
2025-12-01,TTEN18B609,90002002,149
2025-12-01,TTEND5F06B,90002002,244
2025-12-01,TTENB506A5,90002002,154
2025-12-01,TTEND35118,90002002,240
2025-12-01,TTEN2C5F16,90002002,226
2025-12-01,TTENE14F77,90002002,154
2025-12-01,TTEN658069,90002002,125
2025-12-01,TTEN204A0C,90002002,203
2025-12-01,TTEN99E28C,90002002,203
2025-12-01,TTENE352A9,90002002,148
2025-12-01,GAMES594E41,90002002,120
2025-12-01,GAMES78D8F4,90002002,240
2025-12-01,GAMES0B9C36,90002002,97
2025-12-01,GAMESA7F5F8,90002002,194
2025-12-01,GAMES55E6CB,90002002,171
2025-12-01,GAMES62C38E,90002002,79
2025-12-01,GAMES5EF6E3,90002002,245
2025-12-01,TENN1ADD96,90002002,102
2025-12-01,TENN32F2C2,90002002,55
2025-12-01,TENN11B50C,90002002,180
2025-12-01,TENN6E46CF,90002002,70
2025-12-01,TENN6AD4AC,90002002,58
2025-12-01,TENNDCCD5A,90002002,82
2025-12-01,TENN514228,90002002,214
2025-12-01,TENN0CFFE7,90002002,164
2025-12-01,TENN391CEF,90002002,197
2025-12-01,TENN151AB9,90002002,201
2025-12-01,TENN3F4E67,90002002,218
2025-12-01,TENNF49374,90002002,218
2025-12-01,TENN0B614F,90002002,45
2025-12-01,TENN4AEBA0,90002002,214
2025-12-01,TENN506041,90002002,62
2025-12-01,TENN6C0BC2,90002002,95
2025-12-01,VOLLF0E251,90002002,123
2025-12-01,VOLLA6AAB1,90002002,473
2025-12-01,VOLLF5D4E6,90002002,303
2025-12-01,VOLLEEC6A4,90002002,954
2025-12-01,VOLL56AE91,90002002,1638
2025-12-01,VOLLDDFCD0,90002002,1899
2025-12-01,VOLL4B8018,90002002,1215
2025-12-01,WLFT9CBF85,90002002,245
2025-12-01,WLFTB0B8BE,90002002,1037
2025-12-01,WLFT5DC367,90002002,1215
2025-12-01,WLFT1704AC,90002002,1526
2025-12-01,WLFT053057,90002002,1347
2025-12-01,WLFT79618A,90002002,974
2025-12-01,WLFTAE945F,90002002,933
2025-12-01,WLFTB7DF2B,90002002,551
2025-12-01,WLFT52B261,90002002,1763
2025-12-01,WLFT296A48,90002002,199
2025-12-01,WLFT7AD84A,90002002,1442
2025-12-01,YOGA1B22A2,90002002,298
2025-12-01,YOGA6FA844,90002002,315
2025-12-01,YOGAA7E602,90002002,708
2025-12-01,YOGA46952D,90002002,329
2025-12-01,YOGA80ED66,90002002,225
2025-12-01,YOGA465ABE,90002002,523
2025-12-01,ARCHAFF0E4,90002003,207
2025-12-01,ARCH6B94F7,90002003,641
2025-12-01,ARCH5D1FE7,90002003,1693
2025-12-01,ARCH7B49A9,90002003,1537
2025-12-01,ARCH497D34,90002003,1808
2025-12-01,ARCHE71D79,90002003,1630
2025-12-01,ARCHDD8749,90002003,696
2025-12-01,BADMC045D4,90002003,1797
2025-12-01,BADM4BAB38,90002003,1032
2025-12-01,BADMDC6AB1,90002003,823
2025-12-01,BADM50C510,90002003,2146
2025-12-01,BADM2459FB,90002003,1080
2025-12-01,BADME151E6,90002003,752
2025-12-01,BADMDA5EC8,90002003,590
2025-12-01,BADM48A260,90002003,1399
2025-12-01,BADM8FFE12,90002003,500
2025-12-01,BADM1B8332,90002003,837
2025-12-01,BADM7E90FB,90002003,2260
2025-12-01,BASK7F5383,90002003,704
2025-12-01,BASKEE612D,90002003,1266
2025-12-01,BASK4C69DF,90002003,1641
2025-12-01,BASK9E4294,90002003,1732
2025-12-01,BASKEE32E4,90002003,285
2025-12-01,BASKE57A19,90002003,1137
2025-12-01,BASK728A58,90002003,247
2025-12-01,BASKED86BF,90002003,1375
2025-12-01,BASK32528E,90002003,1565
2025-12-01,BASK984F74,90002003,1028
2025-12-01,BOX8606F7,90002003,2103
2025-12-01,BOXD26891,90002003,1361
2025-12-01,BOX17AD9F,90002003,2189
2025-12-01,BOXB9DCC6,90002003,1194
2025-12-01,BOX3DC0E4,90002003,1732
2025-12-01,BOX381514,90002003,1542
2025-12-01,BOX386644,90002003,2008
2025-12-01,BOX3A9CA9,90002003,2131
2025-12-01,BOXB0228B,90002003,2227
2025-12-01,CAMP7A5E65,90002003,1740
2025-12-01,CAMP69AF0F,90002003,905
2025-12-01,CAMP10C410,90002003,990
2025-12-01,CAMPECAADE,90002003,1763
2025-12-01,CAMPF24336,90002003,1646
2025-12-01,CAMPE624C8,90002003,919
2025-12-01,CAMP11E3FA,90002003,1158
2025-12-01,CAMPCB6B05,90002003,1702
2025-12-01,CAMPDFA679,90002003,2279
2025-12-01,CAMP4005E6,90002003,2293
2025-12-01,CAMPD5615D,90002003,1702
2025-12-01,HOCKA1EEE0,90002003,2214
2025-12-01,HOCK7723F0,90002003,1726
2025-12-01,HOCK97BE68,90002003,2242
2025-12-01,HOCK2716B4,90002003,1515
2025-12-01,HOCK05FECB,90002003,826
2025-12-01,HOCK681856,90002003,667
2025-12-01,HOCKBBFD56,90002003,1508
2025-12-01,HOCK57FB52,90002003,274
2025-12-01,HOCK294CD6,90002003,237
2025-12-01,HOCK892BAA,90002003,648
2025-12-01,HOCK2AE4DF,90002003,330
2025-12-01,HOCKC0D928,90002003,611
2025-12-01,HOCK341BC8,90002003,1033
2025-12-01,HOCKB9EBFF,90002003,322
2025-12-01,HOCK5B2A0F,90002003,1345
2025-12-01,HOCK2D3CF5,90002003,1248
2025-12-01,HOCKC6CF02,90002003,682
2025-12-01,HOCKA7893F,90002003,356
2025-12-01,HOCKA5001D,90002003,1122
2025-12-01,HOCK94FE34,90002003,722
2025-12-01,HOCK35B3C7,90002003,1049
2025-12-01,HOCK462BA5,90002003,321
2025-12-01,HOCKBDB8DA,90002003,2137
2025-12-01,HOCK1BA87E,90002003,2115
2025-12-01,HOCK7633A6,90002003,1811
2025-12-01,HOCK8B52CE,90002003,942
2025-12-01,HOCK538334,90002003,561
2025-12-01,HOCK385D92,90002003,604
2025-12-01,HOCKF950D4,90002003,227
2025-12-01,HOCK16E55F,90002003,2000
2025-12-01,HOCK02DA3C,90002003,1644
2025-12-01,HOCK98DB22,90002003,694
2025-12-01,HOCKCE879E,90002003,582
2025-12-01,HOCK372046,90002003,912
2025-12-01,HOCKF6D4C2,90002003,895
2025-12-01,HOCK7270D1,90002003,343
2025-12-01,HOCK64B186,90002003,612
2025-12-01,HOCK2841E6,90002003,1846
2025-12-01,HOCK2101AF,90002003,1940
2025-12-01,HOCKDB62E7,90002003,1661
2025-12-01,HOCKA7A3B4,90002003,1696
2025-12-01,HOCKD69383,90002003,1486
2025-12-01,HOCK97883A,90002003,1019
2025-12-01,HOCK55A6B5,90002003,985
2025-12-01,HOCK7A3D0A,90002003,1220
2025-12-01,HOCK76C189,90002003,270
2025-12-01,HOCK8DF8D8,90002003,1931
2025-12-01,HOCK19DC2D,90002003,1760
2025-12-01,HOCKAEA857,90002003,2090
2025-12-01,HOCK55BF8F,90002003,916
2025-12-01,HOCKA76614,90002003,570
2025-12-01,HOCK2D7B61,90002003,989
2025-12-01,HOCKC6150F,90002003,1186
2025-12-01,CYCLDE0772,90002003,1824
2025-12-01,CYCLBD7368,90002003,1529
2025-12-01,CYCL9F921D,90002003,1507
2025-12-01,CYCL8D32DD,90002003,707
2025-12-01,CYCL903AF1,90002003,612
2025-12-01,CYCLB9F510,90002003,1995
2025-12-01,CYCL3A3BA9,90002003,595
2025-12-01,CYCL28EDD2,90002003,1631
2025-12-01,CYCL8D92F6,90002003,390
2025-12-01,CYCLA4B3CA,90002003,1713
2025-12-01,FISHE20FE7,90002003,497
2025-12-01,FISH435E84,90002003,248
2025-12-01,FISHF83738,90002003,882
2025-12-01,FISHC4F1E3,90002003,377
2025-12-01,FISH9C6E1A,90002003,1203
2025-12-01,FISH9DCA51,90002003,1583
2025-12-01,FISHA6E17F,90002003,769
2025-12-01,SOCCDA10C6,90002003,445
2025-12-01,SOCC8B25BD,90002003,1355
2025-12-01,SOCCBCD3A9,90002003,442
2025-12-01,SOCCC865F3,90002003,1374
2025-12-01,SOCC9DB3E4,90002003,1701
2025-12-01,SOCCB533BF,90002003,403
2025-12-01,SOCC80D996,90002003,1336
2025-12-01,SOCC0CD3DE,90002003,1610
2025-12-01,SOCC528FB5,90002003,1089
2025-12-01,SOCC86D9A9,90002003,1701
2025-12-01,SOCC0E544D,90002003,1492
2025-12-01,SOCCF63A17,90002003,1344
2025-12-01,SOCC93E2C6,90002003,1127
2025-12-01,SOCC2BAAAD,90002003,384
2025-12-01,SOCC9B3291,90002003,411
2025-12-01,SOCC7DA9E9,90002003,990
2025-12-01,SOCC6681B1,90002003,236
2025-12-01,SOCC2271DD,90002003,1587
2025-12-01,SOCC614FC7,90002003,533
2025-12-01,SOCC41CE85,90002003,1047
2025-12-01,SOCCC136F5,90002003,1070
2025-12-01,SOCCBF1E0A,90002003,1519
2025-12-01,SOCCDD733E,90002003,1530
2025-12-01,SOCCCC8143,90002003,1488
2025-12-01,SOCCE19E1A,90002003,575
2025-12-01,SOCC3DC7AC,90002003,921
2025-12-01,SOCCE1C418,90002003,1899
2025-12-01,SOCC595ABB,90002003,590
2025-12-01,SOCCB792C1,90002003,518
2025-12-01,SOCC5F7FD6,90002003,198
2025-12-01,SOCC347728,90002003,1344
2025-12-01,SOCCFD98D3,90002003,1393
2025-12-01,SOCC75A7DE,90002003,898
2025-12-01,SOCC5FB337,90002003,487
2025-12-01,SOCCAFD990,90002003,708
2025-12-01,SOCC9B1B1E,90002003,902
2025-12-01,SOCCABBA46,90002003,556
2025-12-01,SOCCEC0AEA,90002003,1001
2025-12-01,SOCCF21535,90002003,1682
2025-12-01,SOCC1E3E32,90002003,1134
2025-12-01,SOCC71C831,90002003,776
2025-12-01,SOCC7EB7BC,90002003,1896
2025-12-01,SOCC17860D,90002003,867
2025-12-01,SOCC63FDD7,90002003,970
2025-12-01,SOCCFCA276,90002003,1435
2025-12-01,SOCCD3B001,90002003,800
2025-12-01,SOCC65813B,90002003,1100
2025-12-01,SOCC4A3199,90002003,418
2025-12-01,SOCC424157,90002003,792
2025-12-01,SOCC67945A,90002003,461
2025-12-01,SOCCAB35F3,90002003,777
2025-12-01,SOCC489639,90002003,627
2025-12-01,HNDLA1722E,90002003,406
2025-12-01,HNDL03C073,90002003,252
2025-12-01,HNDL9B1B7D,90002003,524
2025-12-01,HNDLB5AAA4,90002003,1620
2025-12-01,HNDLCD10B6,90002003,1754
2025-12-01,HIKA1D299,90002003,1340
2025-12-01,HIK8D130E,90002003,82
2025-12-01,HIK551B1C,90002003,86
2025-12-01,HIKC3460C,90002003,106
2025-12-01,HIKF7229D,90002003,199
2025-12-01,HIK070F0B,90002003,231
2025-12-01,HIKCAC6DD,90002003,39
2025-12-01,HIK77A350,90002003,70
2025-12-01,HIK1EDFAB,90002003,47
2025-12-01,HIK36B5E7,90002003,125
2025-12-01,HIK3D8B94,90002003,203
2025-12-01,HIKBE06F0,90002003,129
2025-12-01,HIKD4C3B1,90002003,191
2025-12-01,HIK477AAF,90002003,63
2025-12-01,HIK3DF988,90002003,172
2025-12-01,HIKD36FFD,90002003,94
2025-12-01,HIKFE5678,90002003,82
2025-12-01,HIKF1C8B8,90002003,231
2025-12-01,HIKC8C113,90002003,234
2025-12-01,HIK122A22,90002003,137
2025-12-01,HIKAD4D17,90002003,70
2025-12-01,HORSE77A541,90002003,207
2025-12-01,HORSE2EEE60,90002003,74
2025-12-01,HORSE3B12B0,90002003,74
2025-12-01,HORSEAE5456,90002003,98
2025-12-01,HORSEB0E845,90002003,164
2025-12-01,HORSE63358C,90002003,199
2025-12-01,HORSEEB0E93,90002003,211
2025-12-01,HORSEE8A02C,90002003,168
2025-12-01,HORSE32EC33,90002003,43
2025-12-01,HORSE2CAEAB,90002003,141
2025-12-01,RACKD4E78B,90002003,168
2025-12-01,RACK105320,90002003,180
2025-12-01,RACK66912E,90002003,63
2025-12-01,RACKFDE19F,90002003,102
2025-12-01,RACK435CCD,90002003,106
2025-12-01,RACK3489DB,90002003,184
2025-12-01,RACK82A423,90002003,180
2025-12-01,RACK5D92A1,90002003,78
2025-12-01,RACK69205F,90002003,231
2025-12-01,ROCKC708F5,90002003,227
2025-12-01,ROCKD798F6,90002003,176
2025-12-01,ROCKF69138,90002003,160
2025-12-01,ROCK9DEEFF,90002003,191
2025-12-01,ROCKED21EA,90002003,78
2025-12-01,ROCKCC3BF4,90002003,152
2025-12-01,ROCK0F8FA1,90002003,39
2025-12-01,ROCK3F43FF,90002003,121
2025-12-01,ROCK32D5D0,90002003,215
2025-12-01,RUN2FE4D5,90002003,113
2025-12-01,RUNCF8C32,90002003,121
2025-12-01,RUNC06D4D,90002003,152
2025-12-01,RUNE665CD,90002003,59
2025-12-01,RUN6AA3AE,90002003,160
2025-12-01,RUND54C0F,90002003,66
2025-12-01,RUNA56979,90002003,207
2025-12-01,RUND6A4A7,90002003,43
2025-12-01,RUND5648C,90002003,145
2025-12-01,RUND03BFE,90002003,153
2025-12-01,RUND9B589,90002003,51
2025-12-01,RUN6DCFAC,90002003,111
2025-12-01,RUN1AB696,90002003,245
2025-12-01,RUN4820EF,90002003,55
2025-12-01,RUN339949,90002003,208
2025-12-01,RUN10A073,90002003,213
2025-12-01,RUNB90BB2,90002003,125
2025-12-01,RUN785BD8,90002003,250
2025-12-01,RUN51B03C,90002003,60
2025-12-01,RUN1D0017,90002003,83
2025-12-01,RUN192A50,90002003,231
2025-12-01,RUN5C06BF,90002003,268
2025-12-01,RUNEBBF53,90002003,203
2025-12-01,RUN907813,90002003,245
2025-12-01,SKATCB097A,90002003,55
2025-12-01,SKAT407D01,90002003,148
2025-12-01,SKAT8BFE91,90002003,106
2025-12-01,SKAT47003B,90002003,129
2025-12-01,SKAT24B8F2,90002003,240
2025-12-01,SKAT8A94D3,90002003,176
2025-12-01,SKATC23D72,90002003,176
2025-12-01,SQUA4C7DCE,90002003,268
2025-12-01,SQUA99D795,90002003,203
2025-12-01,SQUA160B6F,90002003,125
2025-12-01,SQUAA3B44A,90002003,226
2025-12-01,SQUA84B377,90002003,86
2025-12-01,SQUA732DF1,90002003,235
2025-12-01,SQUA22F29D,90002003,77
2025-12-01,SQUA82575A,90002003,181
2025-12-01,SURF56D4BF,90002003,172
2025-12-01,SURF2EBCCA,90002003,190
2025-12-01,SURF8627B1,90002003,86
2025-12-01,SURF7A248A,90002003,54
2025-12-01,SURF60F2D1,90002003,136
2025-12-01,SURFE9DE14,90002003,77
2025-12-01,SURFEB883D,90002003,136
2025-12-01,SURFF237F1,90002003,108
2025-12-01,SURF69CACC,90002003,163
2025-12-01,SWIM8BE666,90002003,244
2025-12-01,SWIM0619EB,90002003,154
2025-12-01,SWIMCA28CC,90002003,86
2025-12-01,SWIM3B2B99,90002003,231
2025-12-01,SWIM4F5CDD,90002003,176
2025-12-01,SWIMB4058D,90002003,235
2025-12-01,SWIM139E14,90002003,208
2025-12-01,SWIME2E04A,90002003,203
2025-12-01,SWIMBAC8EE,90002003,95
2025-12-01,SWIM2785E8,90002003,262
2025-12-01,SWIM8D675F,90002003,77
2025-12-01,SWIM98EEF3,90002003,258
2025-12-01,SWIM9CB0C3,90002003,176
2025-12-01,SWIM3BD53D,90002003,118
2025-12-01,SWIM684A76,90002003,136
2025-12-01,SWIM1E7A6B,90002003,95
2025-12-01,TTEN18B609,90002003,77
2025-12-01,TTEND5F06B,90002003,81
2025-12-01,TTENB506A5,90002003,99
2025-12-01,TTEND35118,90002003,258
2025-12-01,TTEN2C5F16,90002003,217
2025-12-01,TTENE14F77,90002003,68
2025-12-01,TTEN658069,90002003,111
2025-12-01,TTEN204A0C,90002003,259
2025-12-01,TTEN99E28C,90002003,51
2025-12-01,TTENE352A9,90002003,240
2025-12-01,GAMES594E41,90002003,185
2025-12-01,GAMES78D8F4,90002003,208
2025-12-01,GAMES0B9C36,90002003,129
2025-12-01,GAMESA7F5F8,90002003,259
2025-12-01,GAMES55E6CB,90002003,236
2025-12-01,GAMES62C38E,90002003,208
2025-12-01,GAMES5EF6E3,90002003,254
2025-12-01,TENN1ADD96,90002003,208
2025-12-01,TENN32F2C2,90002003,226
2025-12-01,TENN11B50C,90002003,92
2025-12-01,TENN6E46CF,90002003,70
2025-12-01,TENN6AD4AC,90002003,169
2025-12-01,TENNDCCD5A,90002003,119
2025-12-01,TENN514228,90002003,103
2025-12-01,TENN0CFFE7,90002003,82
2025-12-01,TENN391CEF,90002003,74
2025-12-01,TENN151AB9,90002003,140
2025-12-01,TENN3F4E67,90002003,103
2025-12-01,TENNF49374,90002003,144
2025-12-01,TENN0B614F,90002003,148
2025-12-01,TENN4AEBA0,90002003,144
2025-12-01,TENN506041,90002003,206
2025-12-01,TENN6C0BC2,90002003,197
2025-12-01,VOLLF0E251,90002003,95
2025-12-01,VOLLA6AAB1,90002003,1144
2025-12-01,VOLLF5D4E6,90002003,423
2025-12-01,VOLLEEC6A4,90002003,676
2025-12-01,VOLL56AE91,90002003,792
2025-12-01,VOLLDDFCD0,90002003,1754
2025-12-01,VOLL4B8018,90002003,1824
2025-12-01,WLFT9CBF85,90002003,2056
2025-12-01,WLFTB0B8BE,90002003,945
2025-12-01,WLFT5DC367,90002003,954
2025-12-01,WLFT1704AC,90002003,1381
2025-12-01,WLFT053057,90002003,1700
2025-12-01,WLFT79618A,90002003,1244
2025-12-01,WLFTAE945F,90002003,630
2025-12-01,WLFTB7DF2B,90002003,1829
2025-12-01,WLFT52B261,90002003,559
2025-12-01,WLFT296A48,90002003,1380
2025-12-01,WLFT7AD84A,90002003,1047
2025-12-01,YOGA1B22A2,90002003,1025
2025-12-01,YOGA6FA844,90002003,696
2025-12-01,YOGAA7E602,90002003,751
2025-12-01,YOGA46952D,90002003,1361
2025-12-01,YOGA80ED66,90002003,430
2025-12-01,YOGA465ABE,90002003,396
2025-12-01,ARCHAFF0E4,90002004,1578
2025-12-01,ARCH6B94F7,90002004,737
2025-12-01,ARCH5D1FE7,90002004,1363
2025-12-01,ARCH7B49A9,90002004,1752
2025-12-01,ARCH497D34,90002004,196
2025-12-01,ARCHE71D79,90002004,741
2025-12-01,ARCHDD8749,90002004,622
2025-12-01,BADMC045D4,90002004,1522
2025-12-01,BADM4BAB38,90002004,533
2025-12-01,BADMDC6AB1,90002004,1532
2025-12-01,BADM50C510,90002004,290
2025-12-01,BADM2459FB,90002004,795
2025-12-01,BADME151E6,90002004,885
2025-12-01,BADMDA5EC8,90002004,1056
2025-12-01,BADM48A260,90002004,1313
2025-12-01,BADM8FFE12,90002004,933
2025-12-01,BADM1B8332,90002004,1070
2025-12-01,BADM7E90FB,90002004,1175
2025-12-01,BASK7F5383,90002004,1917
2025-12-01,BASKEE612D,90002004,695
2025-12-01,BASK4C69DF,90002004,1456
2025-12-01,BASK9E4294,90002004,2046
2025-12-01,BASKEE32E4,90002004,695
2025-12-01,BASKE57A19,90002004,1641
2025-12-01,BASK728A58,90002004,1703
2025-12-01,BASKED86BF,90002004,890
2025-12-01,BASK32528E,90002004,904
2025-12-01,BASK984F74,90002004,2255
2025-12-01,BOX8606F7,90002004,923
2025-12-01,BOXD26891,90002004,2103
2025-12-01,BOX17AD9F,90002004,476
2025-12-01,BOXB9DCC6,90002004,1109
2025-12-01,BOX3DC0E4,90002004,614
2025-12-01,BOX381514,90002004,2274
2025-12-01,BOX386644,90002004,1004
2025-12-01,BOX3A9CA9,90002004,1627
2025-12-01,BOXB0228B,90002004,1437
2025-12-01,CAMP7A5E65,90002004,1942
2025-12-01,CAMP69AF0F,90002004,1351
2025-12-01,CAMP10C410,90002004,2134
2025-12-01,CAMPECAADE,90002004,2260
2025-12-01,CAMPF24336,90002004,1004
2025-12-01,CAMPE624C8,90002004,1318
2025-12-01,CAMP11E3FA,90002004,2012
2025-12-01,CAMPCB6B05,90002004,713
2025-12-01,CAMPDFA679,90002004,624
2025-12-01,CAMP4005E6,90002004,2298
2025-12-01,CAMPD5615D,90002004,652
2025-12-01,HOCKA1EEE0,90002004,1759
2025-12-01,HOCK7723F0,90002004,638
2025-12-01,HOCK97BE68,90002004,2237
2025-12-01,HOCK2716B4,90002004,389
2025-12-01,HOCK05FECB,90002004,1571
2025-12-01,HOCK681856,90002004,467
2025-12-01,HOCKBBFD56,90002004,319
2025-12-01,HOCK57FB52,90002004,400
2025-12-01,HOCK294CD6,90002004,519
2025-12-01,HOCK892BAA,90002004,1067
2025-12-01,HOCK2AE4DF,90002004,1293
2025-12-01,HOCKC0D928,90002004,567
2025-12-01,HOCK341BC8,90002004,607
2025-12-01,HOCKB9EBFF,90002004,489
2025-12-01,HOCK5B2A0F,90002004,226
2025-12-01,HOCK2D3CF5,90002004,989
2025-12-01,HOCKC6CF02,90002004,1741
2025-12-01,HOCKA7893F,90002004,448
2025-12-01,HOCKA5001D,90002004,1504
2025-12-01,HOCK94FE34,90002004,730
2025-12-01,HOCK35B3C7,90002004,313
2025-12-01,HOCK462BA5,90002004,1315
2025-12-01,HOCKBDB8DA,90002004,1178
2025-12-01,HOCK1BA87E,90002004,1649
2025-12-01,HOCK7633A6,90002004,796
2025-12-01,HOCK8B52CE,90002004,1691
2025-12-01,HOCK538334,90002004,1208
2025-12-01,HOCK385D92,90002004,360
2025-12-01,HOCKF950D4,90002004,1439
2025-12-01,HOCK16E55F,90002004,599
2025-12-01,HOCK02DA3C,90002004,1709
2025-12-01,HOCK98DB22,90002004,432
2025-12-01,HOCKCE879E,90002004,574
2025-12-01,HOCK372046,90002004,1186
2025-12-01,HOCKF6D4C2,90002004,1910
2025-12-01,HOCK7270D1,90002004,711
2025-12-01,HOCK64B186,90002004,1336
2025-12-01,HOCK2841E6,90002004,1691
2025-12-01,HOCK2101AF,90002004,1995
2025-12-01,HOCKDB62E7,90002004,929
2025-12-01,HOCKA7A3B4,90002004,514
2025-12-01,HOCKD69383,90002004,612
2025-12-01,HOCK97883A,90002004,2008
2025-12-01,HOCK55A6B5,90002004,1726
2025-12-01,HOCK7A3D0A,90002004,1687
2025-12-01,HOCK76C189,90002004,754
2025-12-01,HOCK8DF8D8,90002004,1169
2025-12-01,HOCK19DC2D,90002004,1580
2025-12-01,HOCKAEA857,90002004,933
2025-12-01,HOCK55BF8F,90002004,1105
2025-12-01,HOCKA76614,90002004,792
2025-12-01,HOCK2D7B61,90002004,1289
2025-12-01,HOCKC6150F,90002004,1486
2025-12-01,CYCLDE0772,90002004,1738
2025-12-01,CYCLBD7368,90002004,1272
2025-12-01,CYCL9F921D,90002004,929
2025-12-01,CYCL8D32DD,90002004,505
2025-12-01,CYCL903AF1,90002004,1400
2025-12-01,CYCLB9F510,90002004,1486
2025-12-01,CYCL3A3BA9,90002004,728
2025-12-01,CYCL28EDD2,90002004,839
2025-12-01,CYCL8D92F6,90002004,1165
2025-12-01,CYCLA4B3CA,90002004,1285
2025-12-01,FISHE20FE7,90002004,835
2025-12-01,FISH435E84,90002004,1794
2025-12-01,FISHF83738,90002004,1083
2025-12-01,FISHC4F1E3,90002004,1538
2025-12-01,FISH9C6E1A,90002004,369
2025-12-01,FISH9DCA51,90002004,388
2025-12-01,FISHA6E17F,90002004,1427
2025-12-01,SOCCDA10C6,90002004,1751
2025-12-01,SOCC8B25BD,90002004,784
2025-12-01,SOCCBCD3A9,90002004,826
2025-12-01,SOCCC865F3,90002004,1724
2025-12-01,SOCC9DB3E4,90002004,735
2025-12-01,SOCCB533BF,90002004,1355
2025-12-01,SOCC80D996,90002004,1800
2025-12-01,SOCC0CD3DE,90002004,674
2025-12-01,SOCC528FB5,90002004,491
2025-12-01,SOCC86D9A9,90002004,1279
2025-12-01,SOCC0E544D,90002004,708
2025-12-01,SOCCF63A17,90002004,662
2025-12-01,SOCC93E2C6,90002004,457
2025-12-01,SOCC2BAAAD,90002004,1720
2025-12-01,SOCC9B3291,90002004,419
2025-12-01,SOCC7DA9E9,90002004,818
2025-12-01,SOCC6681B1,90002004,704
2025-12-01,SOCC2271DD,90002004,986
2025-12-01,SOCC614FC7,90002004,1576
2025-12-01,SOCC41CE85,90002004,1846
2025-12-01,SOCCC136F5,90002004,1827
2025-12-01,SOCCBF1E0A,90002004,735
2025-12-01,SOCCDD733E,90002004,1515
2025-12-01,SOCCCC8143,90002004,636
2025-12-01,SOCCE19E1A,90002004,274
2025-12-01,SOCC3DC7AC,90002004,1488
2025-12-01,SOCCE1C418,90002004,1789
2025-12-01,SOCC595ABB,90002004,1762
2025-12-01,SOCCB792C1,90002004,1024
2025-12-01,SOCC5F7FD6,90002004,1587
2025-12-01,SOCC347728,90002004,1538
2025-12-01,SOCCFD98D3,90002004,1465
2025-12-01,SOCC75A7DE,90002004,1024
2025-12-01,SOCC5FB337,90002004,1500
2025-12-01,SOCCAFD990,90002004,1572
2025-12-01,SOCC9B1B1E,90002004,225
2025-12-01,SOCCABBA46,90002004,628
2025-12-01,SOCCEC0AEA,90002004,674
2025-12-01,SOCCF21535,90002004,1031
2025-12-01,SOCC1E3E32,90002004,1218
2025-12-01,SOCC71C831,90002004,1549
2025-12-01,SOCC7EB7BC,90002004,1707
2025-12-01,SOCC17860D,90002004,1821
2025-12-01,SOCC63FDD7,90002004,1624
2025-12-01,SOCCFCA276,90002004,1230
2025-12-01,SOCCD3B001,90002004,1210
2025-12-01,SOCC65813B,90002004,469
2025-12-01,SOCC4A3199,90002004,1648
2025-12-01,SOCC424157,90002004,619
2025-12-01,SOCC67945A,90002004,1325
2025-12-01,SOCCAB35F3,90002004,796
2025-12-01,SOCC489639,90002004,1541
2025-12-01,HNDLA1722E,90002004,1202
2025-12-01,HNDL03C073,90002004,1920
2025-12-01,HNDL9B1B7D,90002004,288
2025-12-01,HNDLB5AAA4,90002004,1502
2025-12-01,HNDLCD10B6,90002004,954
2025-12-01,HIKA1D299,90002004,442
2025-12-01,HIK8D130E,90002004,149
2025-12-01,HIK551B1C,90002004,78
2025-12-01,HIKC3460C,90002004,180
2025-12-01,HIKF7229D,90002004,203
2025-12-01,HIK070F0B,90002004,149
2025-12-01,HIKCAC6DD,90002004,223
2025-12-01,HIK77A350,90002004,90
2025-12-01,HIK1EDFAB,90002004,94
2025-12-01,HIK36B5E7,90002004,188
2025-12-01,HIK3D8B94,90002004,160
2025-12-01,HIKBE06F0,90002004,184
2025-12-01,HIKD4C3B1,90002004,188
2025-12-01,HIK477AAF,90002004,231
2025-12-01,HIK3DF988,90002004,156
2025-12-01,HIKD36FFD,90002004,59
2025-12-01,HIKFE5678,90002004,195
2025-12-01,HIKF1C8B8,90002004,86
2025-12-01,HIKC8C113,90002004,117
2025-12-01,HIK122A22,90002004,203
2025-12-01,HIKAD4D17,90002004,184
2025-12-01,HORSE77A541,90002004,203
2025-12-01,HORSE2EEE60,90002004,199
2025-12-01,HORSE3B12B0,90002004,86
2025-12-01,HORSEAE5456,90002004,160
2025-12-01,HORSEB0E845,90002004,129
2025-12-01,HORSE63358C,90002004,172
2025-12-01,HORSEEB0E93,90002004,164
2025-12-01,HORSEE8A02C,90002004,59
2025-12-01,HORSE32EC33,90002004,63
2025-12-01,HORSE2CAEAB,90002004,203
2025-12-01,RACKD4E78B,90002004,168
2025-12-01,RACK105320,90002004,133
2025-12-01,RACK66912E,90002004,90
2025-12-01,RACKFDE19F,90002004,133
2025-12-01,RACK435CCD,90002004,86
2025-12-01,RACK3489DB,90002004,203
2025-12-01,RACK82A423,90002004,121
